scenario,2026,2027,2028,2029,2030
E 873,0.9989291463213368,0.9973205194329764,1.005965269141616,1.0045607477688234,0.9992701582976966
E 874,1.0028658225976073,1.0192908258135407,1.0073760532103804,1.0178935671306932,1.0307402498356353
E 875,1.0001339006189636,1.0141743928712383,1.0214789799411261,1.028971173527969,1.0535899226045593
E 876,0.9890066188992224,0.9977927912355067,0.9856505101526757,0.9859758016072375,0.9832009015355005
E 877,1.0048674751935045,1.0160116122684377,1.0143480220415755,1.0261920947781675,1.0450306759407468
E 878,1.0082634609046615,1.015400340343522,1.0091559788750724,1.008607633420812,1.026400346914445
E 879,0.9941468019084031,0.9946490468247023,1.0055165835150122,1.0252843362144552,1.022575423909219
E 880,0.999416651853118,0.9935276713244761,1.0118592528264654,1.0255476404730943,1.0195704707940736
E 881,1.0083935718682469,1.0215917721531562,1.016508428080435,1.035787417154231,1.04001416250777
E 882,1.0093781277760523,1.0290024905858124,1.0426714579661491,1.0477962982034281,1.0311505214540493
E 883,0.9985219392546092,0.9883402896541473,0.9889364391179833,0.9859523321880193,1.0032687512430127
E 884,1.0196550052079185,1.0352303721887601,1.030005101127256,1.0440697840762894,1.0456637132409827
E 885,0.9821528003304005,0.9952181402162675,1.0055347644237684,1.0179625256525722,1.0287578479631987
E 886,1.0146554918465596,1.0295696546531532,1.024331282078334,1.0128178054677606,1.022222758218351
E 887,0.9966289283779458,1.0082933643760175,1.0084374945076153,1.0307774837534116,1.0231447044484445
E 888,1.0131340582422246,1.0252890137432256,1.0206639260465946,1.0242676901648162,1.0220786528506425
E 889,1.0201487662201896,1.0239039594560289,1.0224015676593297,1.0390322178059164,1.0619421861130316
E 890,0.9963934775317254,1.0099720715445888,1.0183920110156794,1.0319739562760986,1.0374905412664155
E 891,1.0090813826766492,1.004772203110957,0.9945121036118784,1.0087722678476208,1.020116502024609
E 892,0.9929195415031703,1.0089874518621271,0.9938336542455143,0.9807910510024785,1.0004784043282704
E 893,0.9976468459975643,1.0129964211393492,1.0168481196810182,1.0175762546316203,1.007774388040572
E 894,1.020778272160906,1.0257550049804878,1.0389962325301567,1.0495272765931922,1.0581912332115495
E 895,1.0055826689009797,1.0184619229574872,1.02739843443996,1.037247014256184,1.035837498658692
E 896,0.9907024822477468,0.9966968583575674,1.0085981132966173,1.0121182889515445,1.02222817710673
E 897,1.0012613271347532,1.0195529853629368,1.038843717078958,1.0505918247951478,1.0638781337921053
E 898,0.9977543659564906,1.0047506456040982,1.005782521717652,1.0015790871829158,1.0210124679814914
E 899,1.0201005804357919,1.0447423429300122,1.0395818103961654,1.045348930150256,1.045713731351361
E 900,1.0056458415592997,1.0254454411871816,1.0374197156060803,1.0450016723567257,1.0513840364698754
E 901,1.019857430757214,1.0164991979327471,1.0195271129571855,1.0384657309538448,1.026774281594719
E 902,1.0197894126516884,1.0025601417536114,1.0221718569209715,1.0348872821013255,1.0400292112355223
E 903,1.0168770624493795,1.0403267681255501,1.029561946545564,1.047711267000443,1.0559764591516194
E 904,0.9982251000657429,0.9974226061163624,1.0094048690395223,1.0092887251006768,1.01397337665073
E 905,0.9947725220447614,1.0026470133256669,1.0187200127609075,1.0068051115344716,1.0102959130004032
E 906,0.9869776510703755,0.9917262601763117,0.9937900146639124,0.988041615799452,0.9852393268171817
E 907,1.0133254510632232,1.0181951071570885,1.023655798868133,1.0263494099957864,1.0243768658556327
E 908,1.0021550996480642,1.0169646627669315,1.0032442363952114,0.999263592502282,0.9977843004889553
E 909,1.0146149429297122,1.0055115062889641,1.0130932440135745,1.0137731406357369,1.0203966857930435
E 910,0.9944175605158255,0.9829049179124589,0.9838485456364755,0.9909877653914627,0.9969523092395784
E 911,1.0010499455936988,1.0211262093662277,1.0348684756811808,1.0453410523119249,1.0602759344796988
E 912,1.008307774614692,1.0194708808616184,1.0198392093593938,1.0369748120095248,1.038502025541217
E 913,1.01952455262595,1.0099714868731273,1.0119379800704476,1.023061429608045,1.0257586132842946
E 914,1.009789468875199,1.0118156227911075,1.0248052079042471,1.0393093633206674,1.0635942273118724
E 915,0.9873702654781484,1.000212621040672,1.017885760432604,1.0073811783386784,1.0215174865110346
E 916,1.0065374010698367,1.0041310975576323,1.0186986688662218,1.0268707896907836,1.0117869046191652
E 917,0.9987496824853587,0.988348254439116,0.9995174080999926,1.0093461013799416,1.02196189820902
E 918,1.0092498651076691,1.0114019964707397,1.0171244625938864,1.0199223612079769,1.0302533690484676
E 919,1.0059781724773487,0.9949285730224462,1.00977451530285,1.030438974356988,1.0433790957643552
E 920,0.9928131720346745,1.0026899047757836,1.0057820713289478,1.0005923658764817,1.0148059532391285
E 921,0.99696913867038,1.0003912066354919,0.9975672415662681,1.013245695373679,1.0244685202561559
E 922,1.010987828827368,1.0099986022014338,1.0316707218456969,1.0209093863241083,1.0232314526388562
E 923,1.0158814458885181,1.0119395499146384,1.0168132659690488,1.0241479392053472,1.012077235867893
E 924,0.9985806255014289,1.004035524101215,1.0111246963873581,1.025657765595758,1.034903405360998
E 925,1.0036657971707241,1.0034755060642817,1.018377285249552,1.026219067373223,1.0454635540950923
E 926,1.002850541487097,1.0085423124740551,1.0031438152003602,1.0163083820342296,1.018120412738964
E 927,1.0062228017995611,1.000422105619801,1.021841378276538,1.0227511875755915,1.0382843057444289
E 928,1.0142963227922395,1.0076337919488205,1.0153649081078482,1.0252120714041637,1.0127101778772938
E 929,1.0139188398786803,1.0155664695558977,0.9961962165072964,1.0174532970489378,1.0307498020974684
E 930,1.0035593939985983,1.0248195400290492,1.0348581016564016,1.035810643733956,1.0291615186695768
E 931,1.0074938506832756,1.0060625667674683,1.0081161185548204,0.9958057505870591,1.0113079546836243
E 932,0.9985709831193924,0.9974186352853157,0.9968369443221244,1.0148102330399211,1.0123017785664146
E 933,1.0135850798412478,1.0283605377557352,1.0306998380296222,1.0302990927912035,1.0195290657449105
E 934,0.9995576330962129,1.0100980567651539,1.021330785063501,1.030099241996396,1.0458704665669294
E 935,1.0013861152334416,1.0029375092774588,1.0166622178973672,1.0284792755821446,1.0310234996644552
E 936,1.0099049571480516,1.020490853448479,1.0183513533318693,1.0403155557576311,1.0502223082978348
E 937,1.0130840369429066,1.0122166376642134,1.0159658692822722,1.0245864498924222,1.0435860607332885
E 938,0.9944553921786228,0.980594607877622,0.969738315437452,0.9768329506360431,0.9866427900610473
E 939,1.0039426873877977,1.0038072561261087,0.9880961718058073,0.9693859822738662,0.9740033995946002
E 940,0.9943898139054043,1.0032692108579644,1.0052512925545396,1.0007609660508991,1.0014489190977673
E 941,0.993879650607725,0.9905377333230277,1.0000457102374547,1.0077798698585547,1.01565552184961
E 942,1.0102362230521038,1.0065227035634676,1.0232829921917903,1.027154004223655,1.0376077164361688
E 943,1.0185353131922925,1.0269155274495365,1.0392017531899322,1.0577970837055057,1.069729820492246
E 944,1.0015344411873237,0.9905955978577905,0.9968322383276078,1.008705932375549,1.0250963609280184
E 945,0.9921350894886032,1.001690253349856,1.0010733164881003,1.0144168500462125,1.010418368106536
E 946,0.9892554468126946,1.0095407084387467,1.0201488286351446,1.0303718320371733,1.051129546510877
E 947,0.9944415003487833,1.001493992947553,1.0024454010271415,1.0085252413082277,1.0238665701309693
E 948,0.9868243828572852,1.0029220601885656,1.0203679051080625,1.0094091671383845,1.017645226573738
E 949,1.0151471638745795,1.0280257348046136,1.0177078898647873,1.0279705661203167,1.0255772138926704
E 950,1.000802583916115,1.0087141788678002,1.0163740476199363,1.0263634367855599,1.0490255240717514
E 951,1.0025410431788404,1.010167579455204,1.0230829301121949,1.0307387705371112,1.0386732793373983
E 952,1.0087685467718617,1.0310206673142952,1.0286663748212428,1.0340781389128433,1.0251065636689982
E 953,1.0013930497950074,1.017615959797414,1.0290360735934105,1.0323990046085725,1.0352380043617495
E 954,1.0180632829492826,1.012263299372217,1.0167719662584092,1.0139103168521804,1.022918145057503
E 955,1.0065501657327012,1.0236332829755774,1.010378438244146,1.007931141063157,1.0126008646190356
E 956,1.0120475229428294,1.0282411772172544,1.0489097751403136,1.0473231266657081,1.0560446350412758
E 957,1.0151434318638615,1.009321145075163,0.9991372927330225,1.0076178578537112,1.0035191814167743
E 958,1.0034206534864782,1.0192998994992368,1.019185108199699,1.027777325850499,1.0309765873065775
E 959,0.9894714251440035,0.9980167500983613,1.011562599287587,1.0229184834717095,1.0171702156510551
E 960,0.9923988888078498,0.9995569191840216,0.9953059846922925,0.9872661941888881,0.9821511969485683
E 961,0.9905356959716448,1.0066067946432153,1.0061299002569803,1.0114688521907724,1.0106651696577744
E 962,1.0055161999505615,1.0032784536744717,1.00338824413685,1.012143169294043,1.0015134044855487
E 963,1.0106032908461196,1.0126490567300537,1.026464575121247,1.0263203525283473,1.0294340050048734
E 964,0.9822638169838525,0.986925515617032,0.9875653424672187,0.9801740602921202,0.9940728131204853
E 965,1.0063849336517328,1.0214428120577366,1.018782360415732,1.0276321605901184,1.0470123126558901
E 966,0.9986288705878048,1.0090114799826877,1.0262307131081996,1.0375032397175714,1.0415568554616454
E 967,1.0105703281999319,1.0158096323069843,1.022874338033729,1.034203985551801,1.043132127786284
E 968,1.0165019571200982,1.019428154729896,1.0212751949818297,1.0309244466812884,1.0407268142978336
E 969,0.9992572780435837,1.0001551346689685,1.0109680594182187,1.0275781696843316,1.0280575753888037
E 970,1.0017640933379708,1.0102039171480173,1.0294843376198324,1.0291245710080372,1.0494561185832856
E 971,0.9892210921567439,1.0013025779534686,1.0121305684772384,0.999710321298355,1.0039218546845676
E 972,0.9916724003211373,1.0059388148300272,1.0079478608432961,1.0052774787282035,1.02569309834211
E 973,1.0058546601936862,1.0047595341436264,0.9929512373256627,0.9962565568453555,1.0113525325731125
E 974,0.9871435730416314,0.9944132248198646,0.9925650432995684,1.0077377104957799,1.0206796603665043
E 975,1.0034684597783878,1.0124723165118816,1.0309660031952745,1.0310508975798551,1.0182950040619465
E 976,1.005051106556476,0.9949625664192578,1.000817865209114,1.0206872524856245,1.017967652038403
E 977,1.0080465210746647,1.0088111732101288,1.0157632416602687,1.018741468002278,1.0061451262302525
E 978,1.0141850985660634,1.0350094166168051,1.0603427783178234,1.0731391548161813,1.0679983560048731
E 979,0.9970251270653236,1.0044840594626734,1.0158593949397057,1.006870140709674,0.9989902816181704
E 980,1.0035839527744426,1.0171635267612018,1.0387310690324545,1.0403939171184668,1.0542907141141455
E 981,1.0178993449209075,1.0223031242237464,1.0391957925766573,1.0474762009369987,1.040854043641241
E 982,1.0112435287437656,1.026550631822445,1.0437659195542834,1.0395719198968059,1.052922623751978
E 983,1.0028874124753917,1.0026904244700259,0.9908719704086768,0.9925767037517721,1.00935551020489
E 984,1.0015703838780385,0.9986658915242785,0.9985967689291504,0.9856635394475521,1.0063720628408654
E 985,0.9900336038477805,0.9989649224052485,1.0058142200303963,1.0258741572979158,1.034115579984094
E 986,1.0172336749126787,1.0103838440063737,1.0117136780141565,1.0138309902236404,1.024308060290293
E 987,0.9982796033458409,0.9957545518804584,1.008305203961201,1.0245886988840658,1.0285468165764797
E 988,1.0083939856114845,1.0250548658030032,1.0298722742380986,1.0354581579829383,1.0567746770940882
E 989,1.0030686868762289,1.0090945148629982,1.0034454947514906,0.990313192525624,0.9862532039143679
E 990,1.0106037785680815,1.0065685312231234,1.0153768860491545,1.0239627629727766,1.0266504418378477
E 991,1.0147273177805085,1.0184708156858446,1.0283628308657236,1.0441063554398422,1.050503885219132
E 992,1.0232654615731278,1.0171357681705497,1.0130467126392102,1.0232215352720766,1.009874116096805
E 993,0.9980015627881977,1.0077949212499968,1.006496977961056,0.9910078345246365,0.9987667199682787
E 994,0.9866549359680672,0.9888161595460716,0.9952785507762067,0.985380948919341,0.9993606599768095
E 995,0.9999298860255869,1.0036969416788362,1.013339953353179,0.9956972168549908,1.0144363081808552
E 996,1.0051512775372504,1.0053266229618112,1.021058324713143,1.0328259663457338,1.037529655336438
E 997,0.9902863622243809,1.0120025910914792,1.0191474311484776,1.0264996280298697,1.0422853269914174
E 998,1.0101631190759517,1.010797388593308,0.9996843290331326,0.9958694783387487,1.013517079041566
E 999,1.0106392641850506,1.0003275825765954,1.013516647718045,1.0127746453495081,1.0212299435392012
E 1000,1.0153342513724621,1.0365806726505702,1.0334000678285178,1.0490321223587797,1.0646148851127581
